,datetime_utc,_conds,_dewptm,_fog,_heatindexm,_hum,_pressurem,_tempm,_vism,_wdird,_wdire,_wspdm,Date,year,month,day,hour
170,1996-11-10 01:00:00,Smoke,7.0,0,27.5,63.0,1013.0,14.0,2.0,0.0,North,0.0,1996-11-10 01:00:00,1996.0,11.0,10.0,1.0
286,1996-11-15 11:00:00,Smoke,5.0,0,27.01645907,29.0,1018.0,24.0,4.0,270.0,West,11.1,1996-11-15 11:00:00,1996.0,11.0,15.0,11.0
549,1996-11-27 13:00:00,Smoke,9.0,0,27.13345196,56.0,1014.0,18.0,1.625,0.0,North,1.4,1996-11-27 13:00:00,1996.0,11.0,27.0,13.0
575,1996-11-28 19:00:00,Smoke,5.0,0,27.14501779,55.0,1015.0,14.0,0.7,0.0,North,0.0,1996-11-28 19:00:00,1996.0,11.0,28.0,19.0
687,1996-12-04 15:00:00,Smoke,6.0,0,27.19483986,55.0,1015.0,15.0,1.5,0.0,North,0.0,1996-12-04 15:00:00,1996.0,12.0,4.0,15.0
726,1996-12-06 14:00:00,Smoke,4.0,0,27.21218861,48.0,1018.0,15.0,1.3,0.0,North,0.0,1996-12-06 14:00:00,1996.0,12.0,6.0,14.0
727,1996-12-06 15:00:00,Smoke,5.0,0,27.21263345,58.0,1019.0,13.0,1.2,0.0,North,0.0,1996-12-06 15:00:00,1996.0,12.0,6.0,15.0
900,1996-12-14 19:00:00,Smoke,2.0,0,27.28959075,66.0,1014.0,8.0,1.2,0.0,North,0.0,1996-12-14 19:00:00,1996.0,12.0,14.0,19.0
1102,1996-12-24 02:00:00,Shallow Fog,7.0,1,27.3794484,87.0,1019.0,9.0,0.7,0.0,North,0.0,1996-12-24 02:00:00,1996.0,12.0,24.0,2.0
1105,1996-12-24 05:00:00,Smoke,7.0,0,27.38078292,55.0,1020.0,16.0,1.8,250.0,WSW,11.1,1996-12-24 05:00:00,1996.0,12.0,24.0,5.0
1546,1997-01-13 06:00:00,Smoke,5.0,0,27.576957300000004,48.0,1020.0,16.0,2.0,250.0,WSW,11.1,1997-01-13 06:00:00,1997.0,1.0,13.0,6.0
1589,1997-01-15 05:00:00,Smoke,9.0,0,27.59608541,67.0,1020.0,15.0,0.7,280.0,West,5.6,1997-01-15 05:00:00,1997.0,1.0,15.0,5.0
1616,1997-01-17 04:00:00,Smoke,7.0,0,27.60809609,67.0,1020.0,13.0,1.5,240.0,WSW,13.0,1997-01-17 04:00:00,1997.0,1.0,17.0,4.0
1630,1997-01-17 18:00:00,Smoke,5.0,0,27.61432384,67.0,1019.0,11.0,0.7,0.0,North,0.0,1997-01-17 18:00:00,1997.0,1.0,17.0,18.0
1695,1997-01-21 06:00:00,Smoke,8.0,0,27.64323843,63.0,1017.0,15.0,1.8,0.0,North,0.0,1997-01-21 06:00:00,1997.0,1.0,21.0,6.0
2116,1997-02-09 20:00:00,Shallow Fog,11.0,1,27.83051601,100.0,1011.0,11.0,0.75,0.0,North,0.0,1997-02-09 20:00:00,1997.0,2.0,9.0,20.0
2342,1997-02-19 17:00:00,Smoke,5.0,0,27.93104982,55.0,1018.0,14.0,1.5,0.0,North,0.0,1997-02-19 17:00:00,1997.0,2.0,19.0,17.0
2348,1997-02-19 23:00:00,Smoke,4.0,0,27.93371886,66.0,1017.0,10.0,1.2,0.0,North,0.0,1997-02-19 23:00:00,1997.0,2.0,19.0,23.0
2355,1997-02-20 07:00:00,Smoke,1.0,0,27.93683274,27.0,1019.0,21.0,4.5,290.0,WNW,22.2,1997-02-20 07:00:00,1997.0,2.0,20.0,7.0
2375,1997-02-21 14:00:00,Smoke,7.0,0,27.94572954,49.0,1017.0,18.0,2.5,240.0,WSW,9.3,1997-02-21 14:00:00,1997.0,2.0,21.0,14.0
2598,1997-03-05 23:00:00,Smoke,11.0,0,33.80973451,77.0,1015.0,15.0,1.45,0.0,North,0.0,1997-03-05 23:00:00,1997.0,3.0,5.0,23.0
2901,1997-03-24 22:00:00,Clear,12.0,0,26.855,82.0,1012.0,15.0,2.0,0.0,North,0.0,1997-03-24 22:00:00,1997.0,3.0,24.0,22.0
2946,1997-03-26 20:00:00,Clear,12.0,0,27.136,72.0,1013.0,17.0,1.6666666669999999,0.0,North,0.0,1997-03-26 20:00:00,1997.0,3.0,26.0,20.0
2974,1997-03-28 22:00:00,Mostly Cloudy,16.0,0,27.51333333,88.0,1010.0,18.0,2.5,0.0,North,0.0,1997-03-28 22:00:00,1997.0,3.0,28.0,22.0
3010,1997-03-30 14:00:00,Haze,15.0,0,27.05294118,61.0,1012.0,23.0,5.0,0.0,North,6.5,1997-03-30 14:00:00,1997.0,3.0,30.0,14.0
3012,1997-03-30 16:00:00,Haze,16.0,0,27.08823529,73.0,1012.0,21.0,2.0,0.0,North,0.0,1997-03-30 16:00:00,1997.0,3.0,30.0,16.0
3408,1997-04-18 02:00:00,Haze,10.0,0,27.17407407,49.0,1013.0,21.0,2.2,220.0,SW,7.4,1997-04-18 02:00:00,1997.0,4.0,18.0,2.0
3426,1997-04-18 21:00:00,Haze,11.0,0,27.10740741,53.0,1011.0,21.0,2.5,0.0,North,0.0,1997-04-18 21:00:00,1997.0,4.0,18.0,21.0
3580,1997-04-25 19:00:00,Smoke,7.0,0,30.525,23.0,1005.0,30.0,2.0,0.0,North,0.0,1997-04-25 19:00:00,1997.0,4.0,25.0,19.0
3694,1997-05-06 11:00:00,Scattered Clouds,17.0,0,31.4,43.0,1004.0,31.0,8.0,260.0,West,14.8,1997-05-06 11:00:00,1997.0,5.0,6.0,11.0
3779,1997-05-11 04:00:00,Haze,8.0,0,30.52826087,24.0,1007.0,31.0,4.0,270.0,West,14.8,1997-05-11 04:00:00,1997.0,5.0,11.0,4.0
3781,1997-05-11 06:00:00,Clear,3.0,0,30.25434783,14.0,1004.0,34.0,6.25,280.0,West,18.5,1997-05-11 06:00:00,1997.0,5.0,11.0,6.0
3854,1997-05-14 21:00:00,Haze,11.0,0,33.56956522,39.0,1008.0,26.0,3.0,20.0,NNE,9.3,1997-05-14 21:00:00,1997.0,5.0,14.0,21.0
3927,1997-05-18 11:00:00,Scattered Clouds,5.0,0,28.40645161,12.0,1000.0,39.0,6.0,280.0,West,14.8,1997-05-18 11:00:00,1997.0,5.0,18.0,11.0
4067,1997-05-24 22:00:00,Haze,15.0,0,27.3,48.0,1003.0,27.0,4.0,170.0,South,5.6,1997-05-24 22:00:00,1997.0,5.0,24.0,22.0
4164,1997-05-29 09:00:00,Haze,23.0,0,39.1,52.0,1001.0,34.0,3.5,170.0,South,9.3,1997-05-29 09:00:00,1997.0,5.0,29.0,9.0
4167,1997-05-29 12:00:00,Haze,24.0,0,40.6,56.0,999.0,34.0,2.5,0.0,North,0.0,1997-05-29 12:00:00,1997.0,5.0,29.0,12.0
4180,1997-05-30 01:00:00,Haze,21.0,0,29.3,78.0,1003.0,25.0,2.5,130.0,SE,5.6,1997-05-30 01:00:00,1997.0,5.0,30.0,1.0
4330,1997-06-10 20:00:00,Haze,22.0,0,32.0,66.0,1002.0,29.0,2.0,270.0,West,9.3,1997-06-10 20:00:00,1997.0,6.0,10.0,20.0
4341,1997-06-11 07:00:00,Haze,20.0,0,40.1,37.0,1003.0,37.0,4.5,300.0,WNW,5.6,1997-06-11 07:00:00,1997.0,6.0,11.0,7.0
4350,1997-06-11 18:00:00,Haze,19.0,0,31.2,51.0,1002.0,30.0,4.0,240.0,WSW,7.4,1997-06-11 18:00:00,1997.0,6.0,11.0,18.0
4557,1997-06-22 14:00:00,Haze,28.0,0,48.7,67.0,998.0,35.0,3.5,0.0,North,0.0,1997-06-22 14:00:00,1997.0,6.0,22.0,14.0
4573,1997-06-23 07:00:00,Scattered Clouds,26.0,0,47.4,53.0,998.0,37.0,5.0,290.0,WNW,14.8,1997-06-23 07:00:00,1997.0,6.0,23.0,7.0
4584,1997-06-23 18:00:00,Haze,26.0,0,37.4,79.0,997.0,30.0,4.0,0.0,North,2.8,1997-06-23 18:00:00,1997.0,6.0,23.0,18.0
4756,1997-07-02 22:00:00,Haze,25.0,0,37.6,70.0,997.0,31.0,4.0,270.0,West,3.7,1997-07-02 22:00:00,1997.0,7.0,2.0,22.0
4769,1997-07-03 13:00:00,Haze,23.0,0,44.4,42.0,995.0,38.0,4.0,290.0,WNW,9.3,1997-07-03 13:00:00,1997.0,7.0,3.0,13.0
4946,1997-07-11 18:00:00,Haze,30.0,0,44.2,100.0,998.0,30.0,2.5,110.0,ESE,9.3,1997-07-11 18:00:00,1997.0,7.0,11.0,18.0
5137,1997-07-20 17:00:00,Haze,28.0,0,35.6,100.0,1004.0,28.0,2.5,290.0,WNW,5.6,1997-07-20 17:00:00,1997.0,7.0,20.0,17.0
5237,1997-07-25 06:00:00,Haze,29.0,0,47.6,79.0,1002.0,33.0,3.5,160.0,SSE,3.7,1997-07-25 06:00:00,1997.0,7.0,25.0,6.0
5316,1997-07-28 19:00:00,Haze,27.0,0,38.8,84.0,1000.0,30.0,3.0,120.0,ESE,20.4,1997-07-28 19:00:00,1997.0,7.0,28.0,19.0
5474,1997-08-06 09:00:00,Haze,27.0,0,46.5,63.0,999.0,35.0,5.0,340.0,NNW,3.7,1997-08-06 09:00:00,1997.0,8.0,6.0,9.0
5802,1997-08-22 11:00:00,Mostly Cloudy,25.0,0,40.6,63.0,1002.0,33.0,6.0,110.0,ESE,11.1,1997-08-22 11:00:00,1997.0,8.0,22.0,11.0
6114,1997-09-07 20:00:00,Haze,27.0,0,34.5,94.0,1008.0,28.0,2.2,0.0,North,0.0,1997-09-07 20:00:00,1997.0,9.0,7.0,20.0
6157,1997-09-10 11:00:00,Mostly Cloudy,25.0,0,36.0,74.0,1005.0,30.0,6.0,90.0,East,14.8,1997-09-10 11:00:00,1997.0,9.0,10.0,11.0
6188,1997-09-12 01:00:00,Haze,27.0,0,31.8,100.0,1006.0,27.0,1.65,0.0,North,0.0,1997-09-12 01:00:00,1997.0,9.0,12.0,1.0
6438,1997-09-24 07:00:00,Scattered Clouds,19.0,0,39.3,35.0,1006.0,37.0,7.0,300.0,WNW,16.7,1997-09-24 07:00:00,1997.0,9.0,24.0,7.0
6461,1997-09-25 06:00:00,Clear,20.0,0,38.8,39.0,1007.0,36.0,6.0,270.0,West,25.9,1997-09-25 06:00:00,1997.0,9.0,25.0,6.0
6555,1997-09-29 11:00:00,Haze,20.0,0,34.1,49.0,1009.0,32.0,5.0,20.0,NNE,5.6,1997-09-29 11:00:00,1997.0,9.0,29.0,11.0
6752,1997-10-08 02:00:00,Shallow Fog,21.0,1,28.5,88.0,1016.0,23.0,0.9,280.0,West,7.4,1997-10-08 02:00:00,1997.0,10.0,8.0,2.0
6767,1997-10-08 17:00:00,Haze,20.0,0,30.08823529,78.0,1016.0,24.0,1.5,240.0,WSW,5.6,1997-10-08 17:00:00,1997.0,10.0,8.0,17.0
6827,1997-10-11 16:00:00,Smoke,18.0,0,28.52,65.0,1015.0,25.0,2.0,250.0,WSW,1.9,1997-10-11 16:00:00,1997.0,10.0,11.0,16.0
7047,1997-10-21 16:00:00,Haze,19.0,0,27.425,78.0,1016.0,23.0,4.0,0.0,North,5.55,1997-10-21 16:00:00,1997.0,10.0,21.0,16.0
7215,1997-10-30 00:40:00,Partly Cloudy,16.5,0,27.66511628,89.0,1020.0,18.5,1.2,0.0,North,0.0,1997-10-30 00:40:00,1997.0,10.0,30.0,0.0
7228,1997-10-31 10:40:00,Smoke,17.0,0,27.97586207,57.0,1017.0,26.0,3.0,0.0,North,0.0,1997-10-31 10:40:00,1997.0,10.0,31.0,10.0
7297,1997-11-07 21:40:00,Shallow Fog,16.0,1,27.8,94.0,1017.0,17.0,0.5,0.0,North,0.0,1997-11-07 21:40:00,1997.0,11.0,7.0,21.0
7406,1997-11-21 08:40:00,Smoke,4.0,0,27.48296796,24.0,1018.0,26.0,5.0,350.0,North,5.6,1997-11-21 08:40:00,1997.0,11.0,21.0,8.0
7613,1997-12-11 16:40:00,Shallow Fog,13.0,1,27.44806071,100.0,1017.0,13.0,1.1,0.0,North,0.0,1997-12-11 16:40:00,1997.0,12.0,11.0,16.0
7643,1997-12-14 12:40:00,Partly Cloudy,13.0,0,27.44300169,94.0,1018.0,14.0,1.1,260.0,West,7.4,1997-12-14 12:40:00,1997.0,12.0,14.0,12.0
7796,1998-01-01 13:40:00,Smoke,8.0,0,27.41720067,77.0,1020.0,12.0,2.0,300.0,WNW,5.6,1998-01-01 13:40:00,1998.0,1.0,1.0,13.0
8050,1998-01-31 13:40:00,Smoke,13.0,0,27.37436762,73.0,1020.0,18.0,1.5,300.0,WNW,7.4,1998-01-31 13:40:00,1998.0,1.0,31.0,13.0
8112,1998-02-07 07:40:00,Smoke,4.0,0,27.36391231,33.0,1018.0,21.0,5.0,280.0,West,13.0,1998-02-07 07:40:00,1998.0,2.0,7.0,7.0
8150,1998-02-11 11:40:00,Smoke,11.0,0,27.35750422,47.0,1017.0,23.0,3.15,310.0,NW,7.4,1998-02-11 11:40:00,1998.0,2.0,11.0,11.0
8225,1998-02-20 16:40:00,Smoke,11.5,0,27.34485666,82.5,1015.0,14.5,1.2,0.0,North,0.0,1998-02-20 16:40:00,1998.0,2.0,20.0,16.0
8320,1998-03-02 00:40:00,Shallow Fog,11.0,1,27.32883642,100.0,1016.0,11.0,0.3,240.0,WSW,9.3,1998-03-02 00:40:00,1998.0,3.0,2.0,0.0
8424,1998-03-12 10:40:00,Thunderstorms and Rain,17.0,0,27.31129848,83.0,1007.0,20.0,2.0,290.0,WNW,25.9,1998-03-12 10:40:00,1998.0,3.0,12.0,10.0
8515,1998-03-23 15:40:00,Smoke,14.0,0,27.6,53.0,1009.0,24.0,2.5,340.0,NNW,11.1,1998-03-23 15:40:00,1998.0,3.0,23.0,15.0
8742,1998-04-13 04:30:00,Smoke,13.0,0,27.0,42.0,1009.0,27.0,1.5,260.0,West,13.0,1998-04-13 04:30:00,1998.0,4.0,13.0,4.0
8806,1998-04-21 04:30:00,Haze,13.0,0,31.9,29.0,1007.0,33.0,2.2,290.0,WNW,13.0,1998-04-21 04:30:00,1998.0,4.0,21.0,4.0
9002,1998-05-12 18:30:00,Haze,18.0,0,30.7,48.0,1006.0,30.0,1.2,0.0,North,0.0,1998-05-12 18:30:00,1998.0,5.0,12.0,18.0
9008,1998-05-13 20:30:00,Haze,15.0,0,30.6,38.0,1006.0,31.0,1.5,90.0,East,5.6,1998-05-13 20:30:00,1998.0,5.0,13.0,20.0
9053,1998-05-18 13:30:00,Scattered Clouds,22.0,0,44.3,37.0,1000.0,39.0,6.0,0.0,North,0.0,1998-05-18 13:30:00,1998.0,5.0,18.0,13.0
9080,1998-05-21 16:30:00,Haze,14.0,0,34.3,28.0,1002.0,35.0,2.0,0.0,North,0.0,1998-05-21 16:30:00,1998.0,5.0,21.0,16.0
9273,1998-06-15 13:30:00,Haze,21.0,0,39.5,41.0,1003.0,36.0,5.0,90.0,East,11.1,1998-06-15 13:30:00,1998.0,6.0,15.0,13.0
9426,1998-07-01 23:30:00,Scattered Clouds,28.0,0,35.6,100.0,997.5,28.0,2.5,100.0,East,13.0,1998-07-01 23:30:00,1998.0,7.0,1.0,23.0
9639,1998-07-18 14:30:00,Haze,28.0,0,38.1,94.0,1003.0,29.0,3.5,0.0,North,0.0,1998-07-18 14:30:00,1998.0,7.0,18.0,14.0
9768,1998-07-31 10:30:00,Partly Cloudy,27.0,0,46.5,63.0,1001.0,35.0,6.0,50.0,NE,9.3,1998-07-31 10:30:00,1998.0,7.0,31.0,10.0
9961,1998-08-17 21:30:00,Mostly Cloudy,27.0,0,31.8,100.0,1000.0,27.0,1.0,0.0,North,0.0,1998-08-17 21:30:00,1998.0,8.0,17.0,21.0
10025,1998-08-22 22:30:00,Mostly Cloudy,26.0,0,32.85,100.0,1006.0,26.0,2.0,90.0,East,5.6,1998-08-22 22:30:00,1998.0,8.0,22.0,22.0
10227,1998-09-10 09:30:00,Scattered Clouds,22.0,0,42.0,42.0,1002.0,37.0,6.0,310.0,NW,7.4,1998-09-10 09:30:00,1998.0,9.0,10.0,9.0
10230,1998-09-10 14:30:00,Haze,25.0,0,39.0,66.0,1003.0,32.0,3.5,60.0,ENE,5.6,1998-09-10 14:30:00,1998.0,9.0,10.0,14.0
10608,1998-10-09 17:30:00,Smoke,23.0,0,31.2,74.0,1009.0,28.0,1.0,0.0,North,0.0,1998-10-09 17:30:00,1998.0,10.0,9.0,17.0
10683,1998-10-17 20:30:00,Light Drizzle,22.0,0,28.9,100.0,1007.0,22.0,0.8,0.0,North,0.0,1998-10-17 20:30:00,1998.0,10.0,17.0,20.0
10715,1998-10-20 08:30:00,Smoke,18.0,0,29.8,51.0,1008.0,29.0,4.0,300.0,WNW,14.8,1998-10-20 08:30:00,1998.0,10.0,20.0,8.0
10736,1998-10-23 07:30:00,Smoke,19.0,0,32.4,49.0,1011.0,31.0,4.0,330.0,NNW,9.3,1998-10-23 07:30:00,1998.0,10.0,23.0,7.0
10829,1998-11-02 16:30:00,Smoke,12.0,0,27.75652174,56.0,1015.0,21.0,0.6,0.0,North,0.0,1998-11-02 16:30:00,1998.0,11.0,2.0,16.0
10874,1998-11-05 19:30:00,Smoke,17.0,0,27.6296875,73.0,1014.0,22.0,0.8,0.0,North,0.0,1998-11-05 19:30:00,1998.0,11.0,5.0,19.0
10926,1998-11-09 23:30:00,Shallow Fog,15.0,1,26.8984375,94.0,1015.0,16.0,0.5,220.0,SW,3.7,1998-11-09 23:30:00,1998.0,11.0,9.0,23.0
10957,1998-11-13 11:30:00,Smoke,10.0,0,27.0,39.0,1012.0,25.0,3.0,290.0,WNW,3.7,1998-11-13 11:30:00,1998.0,11.0,13.0,11.0
11036,1998-11-21 03:30:00,Smoke,8.0,0,27.14016913,55.0,1016.0,17.0,2.8,260.0,West,11.1,1998-11-21 03:30:00,1998.0,11.0,21.0,3.0
11096,1998-11-26 08:30:00,Smoke,7.0,0,27.26067653,32.0,1014.0,25.0,5.0,320.0,NW,22.2,1998-11-26 08:30:00,1998.0,11.0,26.0,8.0
11101,1998-11-26 19:30:00,Smoke,8.0,0,27.27071882,67.0,1015.0,14.0,1.5,220.0,SW,3.7,1998-11-26 19:30:00,1998.0,11.0,26.0,19.0
11341,1998-12-27 06:30:00,Fog,10.0,1,27.75274841,94.0,1019.0,11.0,0.8,280.0,West,9.3,1998-12-27 06:30:00,1998.0,12.0,27.0,6.0
11425,1999-01-07 12:30:00,Scattered Clouds,11.0,0,27.92145877,94.0,1014.0,12.0,1.2,280.0,West,3.7,1999-01-07 12:30:00,1999.0,1.0,7.0,12.0
11549,1999-01-23 09:30:00,Smoke,10.0,0,28.170507399999995,44.0,1012.0,23.0,3.5,120.0,ESE,9.3,1999-01-23 09:30:00,1999.0,1.0,23.0,9.0
11574,1999-01-27 14:30:00,Smoke,8.0,0,28.22071882,55.0,1011.0,17.0,2.0,300.0,WNW,3.7,1999-01-27 14:30:00,1999.0,1.0,27.0,14.0
11631,1999-02-01 20:30:00,Smoke,7.0,0,28.33520085,82.0,1017.0,10.0,0.6,0.0,North,0.0,1999-02-01 20:30:00,1999.0,2.0,1.0,20.0
11661,1999-02-05 05:30:00,Smoke,6.0,0,28.39545455,59.0,1023.0,14.0,3.0,280.0,West,7.4,1999-02-05 05:30:00,1999.0,2.0,5.0,5.0
11692,1999-02-08 04:30:00,Overcast,12.0,0,28.457716700000002,94.0,1021.0,13.0,0.5,230.0,SW,3.7,1999-02-08 04:30:00,1999.0,2.0,8.0,4.0
11927,1999-03-02 12:30:00,Scattered Clouds,7.0,0,28.92970402,32.0,1012.0,25.0,6.0,300.0,WNW,18.5,1999-03-02 12:30:00,1999.0,3.0,2.0,12.0
12006,1999-03-09 20:30:00,Smoke,9.0,0,27.43942308,52.0,1008.0,19.0,3.0,0.0,North,0.0,1999-03-09 20:30:00,1999.0,3.0,9.0,20.0
12015,1999-03-10 10:30:00,Scattered Clouds,6.0,0,27.40913462,26.0,1008.0,27.0,6.0,300.0,WNW,14.8,1999-03-10 10:30:00,1999.0,3.0,10.0,10.0
12157,1999-03-26 23:30:00,Haze,7.0,0,26.93125,59.0,1007.0,15.0,2.5,270.0,West,13.0,1999-03-26 23:30:00,1999.0,3.0,26.0,23.0
12191,1999-03-29 17:30:00,Smoke,12.0,0,26.81682692,44.0,1010.0,25.0,1.6,0.0,North,0.0,1999-03-29 17:30:00,1999.0,3.0,29.0,17.0
12247,1999-04-08 05:30:00,Smoke,10.0,0,26.8,23.0,1008.0,34.0,2.2,60.0,ENE,5.6,1999-04-08 05:30:00,1999.0,4.0,8.0,5.0
12281,1999-04-14 01:30:00,Smoke,2.0,0,30.31760563,30.0,1008.0,20.0,1.2,230.0,SW,5.6,1999-04-14 01:30:00,1999.0,4.0,14.0,1.0
12396,1999-05-02 09:30:00,Clear,7.0,0,34.28591549,11.0,1000.0,44.0,7.0,290.0,WNW,11.1,1999-05-02 09:30:00,1999.0,5.0,2.0,9.0
13018,1999-06-01 07:30:00,Haze,11.0,0,31.38,22.0,1005.0,36.0,5.0,270.0,West,18.5,1999-06-01 07:30:00,1999.0,6.0,1.0,7.0
13078,1999-06-04 12:30:00,Haze,15.0,0,33.6,32.0,1004.0,34.0,4.0,60.0,ENE,11.1,1999-06-04 12:30:00,1999.0,6.0,4.0,12.0
13396,1999-06-18 12:30:00,Haze,21.0,0,42.1,37.0,998.0,38.0,4.5,50.0,NE,7.4,1999-06-18 12:30:00,1999.0,6.0,18.0,12.0
13447,1999-06-20 15:30:00,Haze,23.0,0,39.1,52.0,997.0,34.0,2.8,90.0,East,5.6,1999-06-20 15:30:00,1999.0,6.0,20.0,15.0
13502,1999-06-23 03:30:00,Haze,17.0,0,33.4,38.0,997.0,33.0,3.5,290.0,WNW,5.6,1999-06-23 03:30:00,1999.0,6.0,23.0,3.0
13505,1999-06-23 06:30:00,Haze,17.0,0,37.8,30.0,997.0,37.0,5.0,310.0,NW,14.8,1999-06-23 06:30:00,1999.0,6.0,23.0,6.0
13993,1999-07-15 01:30:00,Haze,22.0,0,35.6,55.0,999.0,32.0,2.0,0.0,North,0.0,1999-07-15 01:30:00,1999.0,7.0,15.0,1.0
14083,1999-07-18 22:30:00,Haze,22.0,0,30.7,70.0,998.0,28.0,2.0,100.0,East,7.4,1999-07-18 22:30:00,1999.0,7.0,18.0,22.0
14087,1999-07-19 02:30:00,Haze,22.0,0,30.7,70.0,999.0,28.0,1.0,80.0,East,7.4,1999-07-19 02:30:00,1999.0,7.0,19.0,2.0
14226,1999-07-25 01:30:00,Haze,21.0,0,31.3,62.0,998.0,29.0,2.5,100.0,East,11.1,1999-07-25 01:30:00,1999.0,7.0,25.0,1.0
14237,1999-07-25 12:30:00,Haze,20.0,0,34.1,49.0,995.0,32.0,4.0,40.0,NE,11.1,1999-07-25 12:30:00,1999.0,7.0,25.0,12.0
14259,1999-07-26 10:30:00,Scattered Clouds,19.0,0,40.5,33.0,996.0,38.0,6.0,250.0,WSW,18.5,1999-07-26 10:30:00,1999.0,7.0,26.0,10.0
14273,1999-07-27 00:30:00,Haze,19.0,0,33.5,46.0,996.0,32.0,2.8,290.0,WNW,9.3,1999-07-27 00:30:00,1999.0,7.0,27.0,0.0
14456,1999-08-03 23:30:00,Haze,17.0,0,29.4,48.0,1000.0,29.0,3.0,110.0,ESE,9.3,1999-08-03 23:30:00,1999.0,8.0,3.0,23.0
14526,1999-08-06 22:30:00,Haze,18.0,0,29.8,51.0,997.0,29.0,3.5,230.0,SW,3.7,1999-08-06 22:30:00,1999.0,8.0,6.0,22.0
14738,1999-08-16 14:30:00,Haze,19.0,0,36.9,39.0,1002.0,35.0,3.0,0.0,North,0.0,1999-08-16 14:30:00,1999.0,8.0,16.0,14.0
14753,1999-08-17 05:30:00,Haze,16.0,0,30.1,43.0,1007.0,30.0,2.5,190.0,South,7.4,1999-08-17 05:30:00,1999.0,8.0,17.0,5.0
14804,1999-08-19 08:30:00,Haze,16.0,0,37.5,29.0,1006.0,37.0,5.0,30.0,NNE,5.6,1999-08-19 08:30:00,1999.0,8.0,19.0,8.0
14914,1999-08-24 18:30:00,Haze,16.0,0,31.9,38.0,1002.0,32.0,3.0,160.0,SSE,5.6,1999-08-24 18:30:00,1999.0,8.0,24.0,18.0
14945,1999-08-26 01:30:00,Haze,20.0,0,31.9,55.0,1002.0,30.0,3.0,240.0,WSW,11.1,1999-08-26 01:30:00,1999.0,8.0,26.0,1.0
14955,1999-08-26 11:30:00,Scattered Clouds,21.0,0,42.1,37.0,1001.0,38.0,6.0,290.0,WNW,5.6,1999-08-26 11:30:00,1999.0,8.0,26.0,11.0
15040,1999-08-30 03:30:00,Haze,19.0,0,33.5,46.0,1006.0,32.0,4.0,320.0,NW,3.7,1999-08-30 03:30:00,1999.0,8.0,30.0,3.0
15041,1999-08-30 04:30:00,Haze,19.0,0,34.5,43.0,1007.0,33.0,5.0,330.0,NNW,11.1,1999-08-30 04:30:00,1999.0,8.0,30.0,4.0
15180,1999-09-05 08:30:00,Haze,22.0,0,35.6,55.0,1004.0,32.0,5.0,310.0,NW,9.3,1999-09-05 08:30:00,1999.0,9.0,5.0,8.0
15244,1999-09-08 02:30:00,Mostly Cloudy,23.0,0,31.2,74.0,1005.0,28.0,1.2,0.0,North,0.0,1999-09-08 02:30:00,1999.0,9.0,8.0,2.0
15295,1999-09-10 08:30:00,Heavy Rain,20.0,0,28.5,65.0,1005.0,27.0,2.0,120.0,ESE,14.8,1999-09-10 08:30:00,1999.0,9.0,10.0,8.0
15391,1999-09-14 19:30:00,Haze,22.0,0,32.0,66.0,1004.0,29.0,3.0,0.0,North,0.0,1999-09-14 19:30:00,1999.0,9.0,14.0,19.0
15540,1999-09-21 07:30:00,Haze,19.0,0,39.3,35.0,1007.0,37.0,5.0,330.0,NNW,13.0,1999-09-21 07:30:00,1999.0,9.0,21.0,7.0
15589,1999-09-23 12:30:00,Haze,21.0,0,33.7,55.0,1007.0,31.0,3.0,160.0,SSE,7.4,1999-09-23 12:30:00,1999.0,9.0,23.0,12.0
15628,1999-09-25 05:30:00,Haze,23.0,0,37.8,55.0,1009.0,33.0,4.0,270.0,West,5.6,1999-09-25 05:30:00,1999.0,9.0,25.0,5.0
15646,1999-09-25 23:30:00,Haze,23.0,0,32.7,70.0,1005.0,29.0,2.5,0.0,North,5.6,1999-09-25 23:30:00,1999.0,9.0,25.0,23.0
15896,1999-10-07 22:30:00,Smoke,22.0,0,29.2,74.0,1008.0,27.0,2.0,0.0,North,0.0,1999-10-07 22:30:00,1999.0,10.0,7.0,22.0
16011,1999-10-14 15:30:00,Smoke,15.0,0,28.6,51.0,1012.0,26.0,1.8,0.0,North,0.0,1999-10-14 15:30:00,1999.0,10.0,14.0,15.0
16060,1999-10-16 18:30:00,Smoke,14.0,0,27.97142857,53.0,1010.0,24.0,1.3,0.0,North,0.0,1999-10-16 18:30:00,1999.0,10.0,16.0,18.0
16324,1999-10-31 08:30:00,Smoke,11.0,0,31.20666667,26.0,1008.0,33.0,4.5,130.0,SE,9.3,1999-10-31 08:30:00,1999.0,10.0,31.0,8.0
16439,1999-11-05 15:30:00,Smoke,14.0,0,27.73333333,50.0,1013.0,25.0,1.4,100.0,East,9.3,1999-11-05 15:30:00,1999.0,11.0,5.0,15.0
16506,1999-11-08 11:30:00,Smoke,5.0,0,28.28504037,24.0,1013.0,27.0,4.0,290.0,WNW,9.3,1999-11-08 11:30:00,1999.0,11.0,8.0,11.0
16508,1999-11-08 13:30:00,Smoke,6.0,0,28.29090523,31.0,1014.0,24.0,2.2,0.0,North,0.0,1999-11-08 13:30:00,1999.0,11.0,8.0,13.0
